ID,Province,Zone_agro_ecologique,Annee_campagne,Annee_debut,Categorie,Culture,Superficie_ha,Production_t,Rendement_kg_ha,wVHI_moyen_saison,wVHI_min_saison,Temp_moy_C,Precip_totale_mm,Humidite_rel_moy_pct
Hadjer-Lamis_2017_Arachide,Hadjer-Lamis,Sahélienne,2017/2018,2017,Autres cultures,Arachide,53275.9,47421.222744680206,890.106459856712,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Manioc,Hadjer-Lamis,Sahélienne,2017/2018,2017,Autres cultures,Manioc,910.0,470.4825124999999,517.01375,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Niébé,Hadjer-Lamis,Sahélienne,2017/2018,2017,Autres cultures,Niébé,24730.0,22447.76928520877,907.7140835102616,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Patate_douce,Hadjer-Lamis,Sahélienne,2017/2018,2017,Autres cultures,Patate douce,285.0,2386.875,8375.0,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Pois_de_terre,Hadjer-Lamis,Sahélienne,2017/2018,2017,Autres cultures,Pois de terre,0.0,0.0,,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Sésame,Hadjer-Lamis,Sahélienne,2017/2018,2017,Autres cultures,Sésame,10727.2,4849.9795185600005,452.1198,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Taro,Hadjer-Lamis,Sahélienne,2017/2018,2017,Autres cultures,Taro,0.0,0.0,,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Berbéré,Hadjer-Lamis,Sahélienne,2017/2018,2017,Céréales,Berbéré,5495.0,5604.9,1020.0,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Blé,Hadjer-Lamis,Sahélienne,2017/2018,2017,Céréales,Blé,0.0,0.0,,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Maïs,Hadjer-Lamis,Sahélienne,2017/2018,2017,Céréales,Maïs,34999.560000000005,27299.656800000004,780.0,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Mil,Hadjer-Lamis,Sahélienne,2017/2018,2017,Céréales,Mil,79758.675,31049.545857067165,389.2936518449832,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Riz,Hadjer-Lamis,Sahélienne,2017/2018,2017,Céréales,Riz,2525.96925,5866.767290322578,2322.58064516129,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Hadjer-Lamis_2017_Sorgho,Hadjer-Lamis,Sahélienne,2017/2018,2017,Céréales,Sorgho,84615.454,39890.1426,471.4285714285714,0.66905,0.525,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Arachide,Kanem,Sahélienne,2017/2018,2017,Autres cultures,Arachide,0.0,0.0,,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Manioc,Kanem,Sahélienne,2017/2018,2017,Autres cultures,Manioc,0.0,0.0,,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Niébé,Kanem,Sahélienne,2017/2018,2017,Autres cultures,Niébé,360.0,90.3276,250.91000000000005,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Patate_douce,Kanem,Sahélienne,2017/2018,2017,Autres cultures,Patate douce,0.0,0.0,,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Pois_de_terre,Kanem,Sahélienne,2017/2018,2017,Autres cultures,Pois de terre,0.0,0.0,,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Sésame,Kanem,Sahélienne,2017/2018,2017,Autres cultures,Sésame,0.0,0.0,,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Taro,Kanem,Sahélienne,2017/2018,2017,Autres cultures,Taro,0.0,0.0,,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Berbéré,Kanem,Sahélienne,2017/2018,2017,Céréales,Berbéré,0.0,0.0,,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Blé,Kanem,Sahélienne,2017/2018,2017,Céréales,Blé,0.0,0.0,,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Maïs,Kanem,Sahélienne,2017/2018,2017,Céréales,Maïs,752.4,714.78,950.0,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Mil,Kanem,Sahélienne,2017/2018,2017,Céréales,Mil,18700.0,5703.5,305.0,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Riz,Kanem,Sahélienne,2017/2018,2017,Céréales,Riz,0.0,0.0,,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Kanem_2017_Sorgho,Kanem,Sahélienne,2017/2018,2017,Céréales,Sorgho,0.0,0.0,,0.6613636363636364,0.598,28.97509589041096,483.26,38.5632602739726
Lac_2017_Arachide,Lac,Sahélienne,2017/2018,2017,Autres cultures,Arachide,425.0,552.5,1300.0,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Manioc,Lac,Sahélienne,2017/2018,2017,Autres cultures,Manioc,530.0,8535.12,16104.000000000004,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Niébé,Lac,Sahélienne,2017/2018,2017,Autres cultures,Niébé,1744.0,2054.0444444444447,1177.777777777778,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Patate_douce,Lac,Sahélienne,2017/2018,2017,Autres cultures,Patate douce,1744.0,27289.00072364345,15647.362800254274,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Pois_de_terre,Lac,Sahélienne,2017/2018,2017,Autres cultures,Pois de terre,0.0,0.0,,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Sésame,Lac,Sahélienne,2017/2018,2017,Autres cultures,Sésame,0.0,0.0,,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Taro,Lac,Sahélienne,2017/2018,2017,Autres cultures,Taro,0.0,0.0,,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Berbéré,Lac,Sahélienne,2017/2018,2017,Céréales,Berbéré,460.0,644.0,1400.0,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Blé,Lac,Sahélienne,2017/2018,2017,Céréales,Blé,950.0,1869.6,1968.0,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Maïs,Lac,Sahélienne,2017/2018,2017,Céréales,Maïs,37193.0,78663.195,2115.0,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Mil,Lac,Sahélienne,2017/2018,2017,Céréales,Mil,66901.96296,49373.64866448,738.0,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Riz,Lac,Sahélienne,2017/2018,2017,Céréales,Riz,433.0,814.9975961538461,1882.2115384615383,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Lac_2017_Sorgho,Lac,Sahélienne,2017/2018,2017,Céréales,Sorgho,310.5,525.4249877029021,1692.1899764988796,0.6673055555555556,0.563,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Arachide,Ouaddaï,Sahélienne,2017/2018,2017,Autres cultures,Arachide,170879.72999999998,181132.5138,1060.0,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Manioc,Ouaddaï,Sahélienne,2017/2018,2017,Autres cultures,Manioc,0.0,0.0,,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Niébé,Ouaddaï,Sahélienne,2017/2018,2017,Autres cultures,Niébé,12757.8,6120.549446880002,479.7496000000001,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Patate_douce,Ouaddaï,Sahélienne,2017/2018,2017,Autres cultures,Patate douce,0.0,0.0,,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Pois_de_terre,Ouaddaï,Sahélienne,2017/2018,2017,Autres cultures,Pois de terre,1320.0,931.392,705.6,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Sésame,Ouaddaï,Sahélienne,2017/2018,2017,Autres cultures,Sésame,58498.08,24218.488143743743,414.0048381715048,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Taro,Ouaddaï,Sahélienne,2017/2018,2017,Autres cultures,Taro,0.0,0.0,,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Berbéré,Ouaddaï,Sahélienne,2017/2018,2017,Céréales,Berbéré,640.5,494.78625,772.5,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Blé,Ouaddaï,Sahélienne,2017/2018,2017,Céréales,Blé,0.0,0.0,,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Maïs,Ouaddaï,Sahélienne,2017/2018,2017,Céréales,Maïs,858.0,678.27474,790.53,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Mil,Ouaddaï,Sahélienne,2017/2018,2017,Céréales,Mil,200578.9149,117523.03045118648,585.9191655801826,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Riz,Ouaddaï,Sahélienne,2017/2018,2017,Céréales,Riz,0.0,0.0,,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Ouaddaï_2017_Sorgho,Ouaddaï,Sahélienne,2017/2018,2017,Céréales,Sorgho,116423.0424,82758.54821204868,710.84337349398,0.5462307692307692,0.445,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Arachide,Salamat,Sahélienne,2017/2018,2017,Autres cultures,Arachide,10588.0,9815.076,927.0,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Manioc,Salamat,Sahélienne,2017/2018,2017,Autres cultures,Manioc,2398.2,22231.966310400003,9270.272000000004,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Niébé,Salamat,Sahélienne,2017/2018,2017,Autres cultures,Niébé,4764.0,4406.7,925.0,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Patate_douce,Salamat,Sahélienne,2017/2018,2017,Autres cultures,Patate douce,2620.85,29230.9952625,11153.25,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Pois_de_terre,Salamat,Sahélienne,2017/2018,2017,Autres cultures,Pois de terre,525.0,543.6648,1035.552,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Sésame,Salamat,Sahélienne,2017/2018,2017,Autres cultures,Sésame,6717.46,4366.349,650.0,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Taro,Salamat,Sahélienne,2017/2018,2017,Autres cultures,Taro,0.0,0.0,,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Berbéré,Salamat,Sahélienne,2017/2018,2017,Céréales,Berbéré,206736.6564,262596.90095928,1270.2,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Blé,Salamat,Sahélienne,2017/2018,2017,Céréales,Blé,0.0,0.0,,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Maïs,Salamat,Sahélienne,2017/2018,2017,Céréales,Maïs,32813.0,42197.649252,1286.004,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Mil,Salamat,Sahélienne,2017/2018,2017,Céréales,Mil,7734.563693999999,5878.26840744,760.0,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Riz,Salamat,Sahélienne,2017/2018,2017,Céréales,Riz,6027.945,17108.025845022472,2838.119101123596,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Salamat_2017_Sorgho,Salamat,Sahélienne,2017/2018,2017,Céréales,Sorgho,24919.272,28912.585338,1160.25,0.5246086956521739,0.373,28.97509589041096,483.26,38.5632602739726
Sila_2017_Arachide,Sila,Sahélienne,2017/2018,2017,Autres cultures,Arachide,94268.48,99688.9176,1057.5,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Manioc,Sila,Sahélienne,2017/2018,2017,Autres cultures,Manioc,0.0,0.0,,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Niébé,Sila,Sahélienne,2017/2018,2017,Autres cultures,Niébé,22089.2,14675.739261927449,664.3852770551875,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Patate_douce,Sila,Sahélienne,2017/2018,2017,Autres cultures,Patate douce,82.0,266.09000000000003,3245.0000000000005,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Pois_de_terre,Sila,Sahélienne,2017/2018,2017,Autres cultures,Pois de terre,0.0,0.0,,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Sésame,Sila,Sahélienne,2017/2018,2017,Autres cultures,Sésame,42767.58,29821.29465435405,697.2873998097168,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Taro,Sila,Sahélienne,2017/2018,2017,Autres cultures,Taro,0.0,0.0,,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Berbéré,Sila,Sahélienne,2017/2018,2017,Céréales,Berbéré,13262.55,17175.00225,1295.0,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Blé,Sila,Sahélienne,2017/2018,2017,Céréales,Blé,0.0,0.0,,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Maïs,Sila,Sahélienne,2017/2018,2017,Céréales,Maïs,68685.75,93529.5319148936,1361.7021276595744,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Mil,Sila,Sahélienne,2017/2018,2017,Céréales,Mil,126970.20336,91619.83557225025,721.585325908942,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Riz,Sila,Sahélienne,2017/2018,2017,Céréales,Riz,334.40000000000003,401.2800000000001,1200.0000000000002,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Sila_2017_Sorgho,Sila,Sahélienne,2017/2018,2017,Céréales,Sorgho,142318.89378,153704.40528240002,1080.0,0.4924210526315789,0.45,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Arachide,Wadi Fira,Sahélienne,2017/2018,2017,Autres cultures,Arachide,22939.0,20356.0686,887.4,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Manioc,Wadi Fira,Sahélienne,2017/2018,2017,Autres cultures,Manioc,0.0,0.0,,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Niébé,Wadi Fira,Sahélienne,2017/2018,2017,Autres cultures,Niébé,3433.9,1613.9329999999998,470.0,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Patate_douce,Wadi Fira,Sahélienne,2017/2018,2017,Autres cultures,Patate douce,0.0,0.0,,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Pois_de_terre,Wadi Fira,Sahélienne,2017/2018,2017,Autres cultures,Pois de terre,0.0,0.0,,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Sésame,Wadi Fira,Sahélienne,2017/2018,2017,Autres cultures,Sésame,3217.64,1069.8653,332.5,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Taro,Wadi Fira,Sahélienne,2017/2018,2017,Autres cultures,Taro,0.0,0.0,,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Berbéré,Wadi Fira,Sahélienne,2017/2018,2017,Céréales,Berbéré,0.0,0.0,,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Blé,Wadi Fira,Sahélienne,2017/2018,2017,Céréales,Blé,0.0,0.0,,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Maïs,Wadi Fira,Sahélienne,2017/2018,2017,Céréales,Maïs,0.0,0.0,,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Mil,Wadi Fira,Sahélienne,2017/2018,2017,Céréales,Mil,122481.072,49237.39094399999,402.0,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Riz,Wadi Fira,Sahélienne,2017/2018,2017,Céréales,Riz,0.0,0.0,,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Wadi_Fira_2017_Sorgho,Wadi Fira,Sahélienne,2017/2018,2017,Céréales,Sorgho,27525.77,18442.2659,669.9999999999999,0.611,0.562,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Arachide,Logone Occidental,Soudanienne,2017/2018,2017,Autres cultures,Arachide,69744.2,97868.4701875688,1403.2488749970432,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Manioc,Logone Occidental,Soudanienne,2017/2018,2017,Autres cultures,Manioc,5118.5,69232.29310811176,13525.894912203135,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Niébé,Logone Occidental,Soudanienne,2017/2018,2017,Autres cultures,Niébé,11268.0,6270.795295257211,556.5136044779208,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Patate_douce,Logone Occidental,Soudanienne,2017/2018,2017,Autres cultures,Patate douce,9130.0,51356.25,5625.0,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Pois_de_terre,Logone Occidental,Soudanienne,2017/2018,2017,Autres cultures,Pois de terre,1414.0,1264.9644,894.6,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Sésame,Logone Occidental,Soudanienne,2017/2018,2017,Autres cultures,Sésame,39800.2,23061.423042770177,579.4298280604161,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Taro,Logone Occidental,Soudanienne,2017/2018,2017,Autres cultures,Taro,88.0,183.92,2090.0,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Berbéré,Logone Occidental,Soudanienne,2017/2018,2017,Céréales,Berbéré,0.0,0.0,,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Blé,Logone Occidental,Soudanienne,2017/2018,2017,Céréales,Blé,0.0,0.0,,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Maïs,Logone Occidental,Soudanienne,2017/2018,2017,Céréales,Maïs,16219.5264,15971.607614117647,984.7147950089128,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Mil,Logone Occidental,Soudanienne,2017/2018,2017,Céréales,Mil,25501.245000000003,17595.85905,690.0,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Riz,Logone Occidental,Soudanienne,2017/2018,2017,Céréales,Riz,15565.55,17087.182291666664,1097.7564102564102,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Occidental_2017_Sorgho,Logone Occidental,Soudanienne,2017/2018,2017,Céréales,Sorgho,60860.079000000005,43675.3544701856,717.6355204893113,0.4631428571428571,0.385,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Arachide,Logone Oriental,Soudanienne,2017/2018,2017,Autres cultures,Arachide,48217.4,77366.18227078217,1604.5282879371796,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Manioc,Logone Oriental,Soudanienne,2017/2018,2017,Autres cultures,Manioc,4755.0,38346.483596809856,8064.455015101968,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Niébé,Logone Oriental,Soudanienne,2017/2018,2017,Autres cultures,Niébé,13563.1,9702.62534363056,715.3692993217303,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Patate_douce,Logone Oriental,Soudanienne,2017/2018,2017,Autres cultures,Patate douce,3906.0,16049.59125,4108.958333333334,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Pois_de_terre,Logone Oriental,Soudanienne,2017/2018,2017,Autres cultures,Pois de terre,4123.0,6034.8351,1463.7,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Sésame,Logone Oriental,Soudanienne,2017/2018,2017,Autres cultures,Sésame,24672.0,15689.926861160067,635.9406153193931,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Taro,Logone Oriental,Soudanienne,2017/2018,2017,Autres cultures,Taro,2439.5,4474.652875000001,1834.2500000000005,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Berbéré,Logone Oriental,Soudanienne,2017/2018,2017,Céréales,Berbéré,0.0,0.0,,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Blé,Logone Oriental,Soudanienne,2017/2018,2017,Céréales,Blé,0.0,0.0,,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Maïs,Logone Oriental,Soudanienne,2017/2018,2017,Céréales,Maïs,19359.1125,20218.31350695079,1044.3822518698,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Mil,Logone Oriental,Soudanienne,2017/2018,2017,Céréales,Mil,27178.749000000003,21090.709224,776.0,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Riz,Logone Oriental,Soudanienne,2017/2018,2017,Céréales,Riz,22259.523,22746.53959073359,1021.879021879022,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Logone_Oriental_2017_Sorgho,Logone Oriental,Soudanienne,2017/2018,2017,Céréales,Sorgho,65890.03512,82334.99448147022,1249.5818879367782,0.5692916666666666,0.43,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Arachide,Mandoul,Soudanienne,2017/2018,2017,Autres cultures,Arachide,49590.2,68476.3771503699,1380.8449482028684,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Manioc,Mandoul,Soudanienne,2017/2018,2017,Autres cultures,Manioc,5414.200000000001,49821.100997776266,9201.93214099521,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Niébé,Mandoul,Soudanienne,2017/2018,2017,Autres cultures,Niébé,22312.710000000003,16349.108936539436,732.7262773791007,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Patate_douce,Mandoul,Soudanienne,2017/2018,2017,Autres cultures,Patate douce,1881.2,12343.932746666667,6561.733333333334,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Pois_de_terre,Mandoul,Soudanienne,2017/2018,2017,Autres cultures,Pois de terre,6022.500000000001,8563.069040625001,1421.84625,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Sésame,Mandoul,Soudanienne,2017/2018,2017,Autres cultures,Sésame,20845.88,10256.17296,492.00000000000006,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Taro,Mandoul,Soudanienne,2017/2018,2017,Autres cultures,Taro,1975.6,6193.506000000001,3135.0000000000005,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Berbéré,Mandoul,Soudanienne,2017/2018,2017,Céréales,Berbéré,0.0,0.0,,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Blé,Mandoul,Soudanienne,2017/2018,2017,Céréales,Blé,0.0,0.0,,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Maïs,Mandoul,Soudanienne,2017/2018,2017,Céréales,Maïs,11280.03975,14252.382240118575,1263.5046113306985,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Mil,Mandoul,Soudanienne,2017/2018,2017,Céréales,Mil,44575.38,27345.078123653893,613.456982837923,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Riz,Mandoul,Soudanienne,2017/2018,2017,Céréales,Riz,19717.25,18840.92777777778,955.5555555555557,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mandoul_2017_Sorgho,Mandoul,Soudanienne,2017/2018,2017,Céréales,Sorgho,75424.72275,55090.24118064835,730.4003140090873,0.5384642857142857,0.233,28.97509589041096,483.26,38.5632602739726
Mayo-Kebbi_Est_2017_Arachide,Mayo-Kebbi Est,Soudanienne,2017/2018,2017,Autres cultures,Arachide,27913.86,37181.26152,1332.0,0.5198139534883721,0.348,28.97509589041096,483.26,38.5632602739726
Mayo-Kebbi_Est_2017_Manioc,Mayo-Kebbi Est,Soudanienne,2017/2018,2017,Autres cultures,Manioc,3599.7,34181.24983040086,9495.582918132306,0.5198139534883721,0.348,28.97509589041096,483.26,38.5632602739726
Mayo-Kebbi_Est_2017_Niébé,Mayo-Kebbi Est,Soudanienne,2017/2018,2017,Autres cultures,Niébé,16287.0,9606.743475201582,589.8411908394168,0.5198139534883721,0.348,28.97509589041096,483.26,38.5632602739726
Mayo-Kebbi_Est_2017_Patate_douce,Mayo-Kebbi Est,Soudanienne,2017/2018,2017,Autres cultures,Patate douce,780.0,3991.9425,5117.875,0.5198139534883721,0.348,28.97509589041096,483.26,38.5632602739726
Mayo-Kebbi_Est_2017_Pois_de_terre,Mayo-Kebbi Est,Soudanienne,2017/2018,2017,Autres cultures,Pois de terre,4772.4,3763.671234375,788.6328125,0.5198139534883721,0.348,28.97509589041096,483.26,38.5632602739726
Mayo-Kebbi_Est_2017_Sésame,Mayo-Kebbi Est,Soudanienne,2017/2018,2017,Autres cultures,Sésame,13655.6,6478.193191052102,474.398282832838,0.5198139534883721,0.348,28.97509589041096,483.26,38.5632602739726
Mayo-Kebbi_Est_2017_Taro,Mayo-Kebbi Est,Soudanienne,2017/2018,2017,Autres cultures,Taro,1680.0,5205.4926000000005,3098.5075,0.5198139534883721,0.348,28.97509589041096,483.26,38.5632602739726
Mayo-Kebbi_Est_2017_Berbéré,Mayo-Kebbi Est,Soudanienne,2017/2018,2017,Céréales,Berbéré,67869.62700000001,50948.95258038805,750.688560294991,0.5198139534883721,0.348,28.97509589041096,483.26,38.5632602739726
Mayo-Kebbi_Est_2017_Blé,Mayo-Kebbi Est,Soudanienne,2017/2018,2017,Céréales,Blé,0.0,0.0,,0.5198139534883721,0.348,28.97509589041096,483.26,38.5632602739726
Mayo-Kebbi_Est_2017_Maïs,Mayo-Kebbi Est,Soudanienne,2017/2018,2017,Céréales,Maïs,12425.6,20289.903797468352,1632.911392405063,0.5198139534883721,0.348,28.97509589041096,483.26,38.5632602739726
Mayo-Kebbi_Est_2017_Mil,Mayo-Kebbi Est,Soudanienne,2017/2018,2017,Céréales,Mil,25924.575,19599.50169713257,756.0201737977411,0.5198139534883721,0.348,28.97509589041096,483.26,38.5632602739726
